system:index,B1,B2,B3,B4,B5,B6_VCID_1,B6_VCID_2,B7,B8,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_000000000000000002b5,40,33,29,32,25,193,193,19,32,1,65,9,-446,-11,-13,0,30,47,12,1,-8,-1263,-40,-4,-28,37,34,7,4,7,-301,-40,-5,0,13,18,1,1,3.251112,380.41666,0.13416778,100676.0,0.012052667,143.83333,292.53333,4.769331,"{""type"":""Point"",""coordinates"":[112.63647345454386,26.884647084696912]}"
1_000000000000000002b6,35,31,29,35,31,197,197,25,33,1,78,18,-189,-58,-19,15,11,27,-54,1,-8,-857,39,0,-18,11,12,8,2,13,-108,-51,-27,17,-4,15,-16,0,5.5060954,384.25,0.18000112,100377.336,0.012792001,141.91667,293.12,4.1653304,"{""type"":""Point"",""coordinates"":[113.12695673401869,26.94689613540302]}"
1_000000000000000002b7,33,27,24,28,20,193,193,14,29,1,136,11,1033,-108,-8,57,3,-73,-12,-3,-11,-940,-37,-6,-28,22,-14,-10,3,9,451,-90,-6,22,-4,-30,2,-1,4.7415757,383.5,0.19833444,99484.664,0.012452668,139.0,293.00665,3.1739974,"{""type"":""Point"",""coordinates"":[113.54224619242929,26.79274947108645]}"
1_000000000000000002e6,33,28,24,50,41,200,200,28,36,1,529,23,888,-113,0,1,-67,4,-6,-2,-11,-4870,-71,24,86,-61,-83,-33,17,16,-673,-126,29,-38,-41,-5,-20,3,16.495882,345.83334,0.1525011,91631.336,0.008989001,144.0,287.11667,0.90533054,"{""type"":""Point"",""coordinates"":[110.5239074439581,27.386982654771806]}"
1_000000000000000002ea,37,30,27,37,31,192,191,23,34,1,141,18,154,-102,12,2,-34,15,0,0,-8,-151,26,-8,-12,27,-3,22,0,14,-57,-58,-15,7,-16,0,0,0,3.475155,367.91666,0.13750112,98034.0,0.010723,131.58333,290.12,4.1846642,"{""type"":""Point"",""coordinates"":[112.23358029706188,27.38401735257126]}"
1_000000000000000002eb,38,30,27,35,28,189,189,20,35,1,103,19,-279,-48,-41,-26,10,13,-39,1,-11,47,-54,-16,-14,23,-36,-7,0,15,-1129,-25,-29,-9,-22,26,-62,4,0.0,354.91666,0.18333444,93225.336,0.010955334,138.58333,288.38333,5.248664,"{""type"":""Point"",""coordinates"":[112.73079681912742,27.244420734992094]}"
1_0000000000000000031c,40,33,29,37,30,187,187,21,35,1,298,27,-992,-231,93,-64,-7,-38,40,4,-16,-5870,0,-77,3,101,-43,-157,21,18,-1577,-96,-57,-32,30,17,-25,6,15.338898,361.0,0.13000111,96534.664,0.009746667,142.83333,289.46667,1.3153305,"{""type"":""Point"",""coordinates"":[109.98734381419693,27.365694906342654]}"
1_00000000000000000351,42,35,33,37,29,189,189,23,35,1,194,21,2468,-155,95,-79,-89,-45,45,-8,-11,-905,1,-61,-37,75,55,0,3,13,479,-65,-10,-16,-29,-9,-7,-1,8.973767,365.75,0.15416779,97922.0,0.009838667,137.58333,290.09998,1.300664,"{""type"":""Point"",""coordinates"":[109.91781305147056,27.984181140657704]}"
1_00000000000000000353,39,33,31,38,35,200,200,27,36,1,197,20,1240,-50,-6,17,-109,-30,-72,-4,-15,-1760,-122,11,61,-97,-155,-26,5,13,512,-72,7,9,-51,-17,-24,-1,1.8543341,365.58334,0.17083445,98670.664,0.0102200005,142.33333,290.25665,1.1879972,"{""type"":""Point"",""coordinates"":[110.72872287354497,28.076618305495636]}"
1_00000000000000000354,33,30,27,43,34,198,199,24,36,1,249,29,3279,-22,-57,1,-4,38,-58,-11,-11,-87,13,40,-18,19,20,29,0,17,843,-82,-32,11,-20,19,-28,-2,8.353511,343.0,0.16500111,92346.0,0.008731667,142.41667,286.59,1.2646639,"{""type"":""Point"",""coordinates"":[111.1167939791253,27.961546743710407]}"
1_00000000000000000355,37,31,29,38,36,200,200,27,36,1,193,21,1322,-65,-59,24,-13,-46,-90,-4,-9,-501,-29,-2,-44,21,0,12,1,15,499,-63,-38,21,-3,-18,-44,-1,2.296968,359.0,0.16916779,97319.336,0.009654667,139.66667,289.13666,1.5819972,"{""type"":""Point"",""coordinates"":[111.37200616881823,28.09386610837036]}"
1_00000000000000000359,41,38,39,42,39,202,202,32,41,1,54,11,1934,-87,37,11,-14,-30,22,-6,-7,-542,22,-13,-36,6,6,-26,1,8,949,-52,20,16,-11,-20,8,-3,2.131254,369.58334,0.16500111,100336.664,0.010359667,148.91667,291.45667,2.4433305,"{""type"":""Point"",""coordinates"":[113.03101471575276,28.099257161543978]}"
1_0000000000000000038a,41,39,39,57,57,201,201,46,49,1,134,19,2120,-6,-20,25,-51,1,72,-7,-7,741,10,38,-44,-37,-18,8,-2,12,765,-34,0,2,-36,-18,31,-2,2.807106,364.25,0.16500111,98782.0,0.009604667,137.83333,289.96667,1.4479972,"{""type"":""Point"",""coordinates"":[110.4104500767542,28.454451315057263]}"
1_0000000000000000038c,33,28,26,34,35,201,201,27,32,1,87,16,2471,-33,-70,-53,23,2,-13,-8,-7,-1010,-7,11,32,3,-7,-2,3,11,1137,-62,-28,-20,12,-14,0,-3,2.3024957,361.0,0.17083445,98808.0,0.00958,137.16667,289.51,1.8833305,"{""type"":""Point"",""coordinates"":[111.49139414042318,28.40028215546]}"
1_0000000000000000038e,34,28,27,46,41,200,200,29,38,1,158,30,-886,-83,-15,-45,8,0,-46,4,-13,57,39,-10,15,42,-1,3,0,21,-693,-125,-18,-13,-2,-4,-38,3,1.4033927,346.58334,0.15083444,93846.0,0.0085763335,135.33333,287.03665,2.5526638,"{""type"":""Point"",""coordinates"":[112.0584089712783,28.31997374548744]}"
1_000000000000000003c7,35,33,34,51,47,201,201,36,43,1,35,23,1903,-24,36,-6,-12,96,103,-6,-8,-222,-7,-65,13,9,-3,-22,0,17,1099,-74,5,-5,-2,26,41,-3,2.308879,370.16666,0.13916779,100849.336,0.010050334,135.25,290.96,2.698664,"{""type"":""Point"",""coordinates"":[112.27292740475748,28.74793150999086]}"
1_000000000000000003c9,36,34,36,65,61,202,201,41,48,1,45,22,-359,-94,-18,-14,-31,10,-14,2,-4,1007,54,29,-30,-32,5,1,-3,15,-301,-70,-4,3,-52,4,-22,1,7.3192286,368.58334,0.1375011,101010.664,0.010055667,145.33333,291.32666,2.1253304,"{""type"":""Point"",""coordinates"":[113.03505912040823,28.886721030279364]}"
1_000000000000000003ca,37,33,32,42,42,201,202,34,36,1,59,21,-1865,-74,6,-46,46,22,-60,7,-9,686,-26,-16,-6,-26,-22,-2,-2,15,-1049,-52,5,-12,1,-4,-29,4,4.2632008,366.41666,0.15416777,100232.664,0.009822334,143.41667,290.92334,1.7359972,"{""type"":""Point"",""coordinates"":[113.35144571745337,28.770030814811744]}"
1_000000000000000003fe,27,22,15,68,40,195,195,15,38,1,284,45,611,-176,-5,-32,-60,-69,-23,0,-17,411,83,16,24,7,36,-2,-2,29,-335,-146,1,-14,-46,-107,21,2,17.432436,349.75,0.1525011,93022.0,0.008951333,126.5,286.93335,1.4319972,"{""type"":""Point"",""coordinates"":[109.49578589136823,28.788892812267814]}"
1_00000000000000000404,36,31,31,36,40,201,201,32,31,1,40,11,998,31,-31,-46,11,32,43,-3,-3,-236,-44,28,-1,-4,-11,18,0,8,533,-13,-9,-19,3,10,22,-1,1.4078635,368.16666,0.14666778,100981.336,0.009930334,137.83333,290.79333,2.5893307,"{""type"":""Point"",""coordinates"":[111.96408560669477,28.911781178199732]}"
1_00000000000000000406,35,31,31,39,44,202,202,36,40,1,40,13,-384,-44,2,-49,-14,-4,-1,1,-3,781,-23,-9,10,-7,-3,0,-2,10,-269,-42,1,-11,-21,2,-5,1,2.7802885,366.58334,0.13750112,100928.664,0.010132001,147.75,291.13666,2.396664,"{""type"":""Point"",""coordinates"":[113.11159513088957,29.14435897094536]}"
1_00000000000000000440,27,23,17,45,28,195,195,14,32,1,388,35,-1038,-198,23,-8,-38,-33,-13,4,-16,75,46,10,-3,37,-2,-32,0,26,-304,-173,-9,9,-69,-50,32,2,5.0882707,357.83334,0.13750112,95034.664,0.009699333,125.75,288.28,1.2833306,"{""type"":""Point"",""coordinates"":[109.73078497598587,29.262395834931123]}"
1_00000000000000000441,32,27,25,36,32,200,200,25,31,1,494,20,-113,-88,3,3,-24,4,-28,1,-10,18,-4,-8,14,-18,-38,-9,0,17,896,-92,7,1,-41,-11,6,-2,3.318247,357.41666,0.13916779,95214.0,0.009547001,127.333336,288.32,1.3353306,"{""type"":""Point"",""coordinates"":[109.88708984521232,29.2745245897965]}"
1_00000000000000000495,34,32,33,47,56,201,201,44,40,1,51,22,543,-108,31,13,-56,8,-3,-1,-5,-1316,50,-31,-2,-7,-1,1,4,17,67,-58,9,4,-34,2,8,0,2.9782257,361.91666,0.17083444,100100.0,0.010605667,147.5,290.28,1.8226639,"{""type"":""Point"",""coordinates"":[114.50784668914876,29.856093926490068]}"
1_000000000000000004da,38,33,33,42,46,202,202,37,38,1,40,16,790,-33,-35,-6,44,42,-93,-2,-6,-125,-8,2,-25,-9,-49,38,0,11,483,-48,-20,3,22,15,-55,-1,0.92740995,363.41666,0.12083445,100932.0,0.010567,147.58333,290.3333,2.3746638,"{""type"":""Point"",""coordinates"":[112.22441684439704,30.056325400194]}"
1_000000000000000004dc,40,36,36,52,53,201,201,43,44,1,33,21,-309,-94,6,-9,-30,41,-19,1,-8,-1241,58,-8,-15,8,-23,10,4,15,-147,-63,1,-4,-21,25,-25,1,0.0,362.66666,0.12083445,101048.0,0.010442667,150.83333,290.5,2.6173306,"{""type"":""Point"",""coordinates"":[112.85853668700548,30.02964659859123]}"
1_000000000000000004e2,36,31,31,39,44,204,204,36,34,1,25,15,546,-84,-15,9,-21,16,-19,-1,-3,-601,-3,-2,7,-15,-23,13,2,11,-84,-62,-15,9,-16,0,-4,0,4.278441,366.75,0.15250112,100816.664,0.011194333,146.33333,291.12665,2.5333307,"{""type"":""Point"",""coordinates"":[115.43220941932601,30.231496725977575]}"
1_00000000000000000528,39,35,35,46,48,200,200,36,40,1,40,15,392,-69,1,-20,-8,10,-15,0,-8,-637,-55,0,15,14,-56,2,2,12,-174,-52,-15,-1,5,2,-16,1,0.0,361.25,0.10250112,100928.664,0.010227,149.16667,290.34,2.348664,"{""type"":""Point"",""coordinates"":[112.5836554025658,30.7122770015601]}"
1_0000000000000000052c,40,33,30,37,43,201,201,36,35,1,34,4,325,-48,-4,16,-7,-33,-5,-1,-2,-1571,-15,3,-15,-27,12,-11,5,4,28,-46,3,5,-13,-20,-8,0,6.552403,362.41666,0.15083444,101130.0,0.010567334,147.16667,290.35666,2.2313306,"{""type"":""Point"",""coordinates"":[114.2995264061339,30.527674677048495]}"
1_0000000000000000052d,33,30,27,52,36,202,202,23,37,1,27,25,629,-82,4,11,-24,-41,-21,-1,-14,202,52,-1,6,21,15,14,-1,18,781,-78,10,12,-23,-52,-29,-2,2.144801,361.33334,0.14666778,101022.664,0.010365333,148.25,290.33667,2.2753305,"{""type"":""Point"",""coordinates"":[114.4186423725746,30.699880700631525]}"
1_000000000000000005cb,34,30,30,45,44,201,201,33,35,1,532,18,502,-96,-25,22,-17,-41,-13,-1,-14,-1718,-37,0,1,-8,-6,27,6,13,151,-93,-6,22,-16,-10,-2,0,2.98354,340.41666,0.11166778,93204.664,0.008809334,135.16667,286.3033,1.5193306,"{""type"":""Point"",""coordinates"":[111.40973462283142,31.18874086732291]}"
1_000000000000000005cd,35,31,29,61,52,201,201,34,44,1,53,30,-309,-114,6,-27,-34,26,-52,2,-12,60,47,19,-6,0,-8,13,0,21,-269,-100,-5,-19,-18,8,-42,1,0.0,358.5,0.09166778,100612.664,0.009532333,149.33333,290.3333,2.146664,"{""type"":""Point"",""coordinates"":[112.63835965428949,31.294113884316893]}"
1_000000000000000005ce,37,36,36,59,54,202,202,40,48,1,106,23,239,-116,-1,-1,-51,23,-18,0,-9,275,41,11,-23,-2,-23,7,-1,17,-23,-93,-3,-14,-20,-5,-9,0,2.3571274,356.25,0.09250112,99913.336,0.009442334,149.66667,289.93332,2.168664,"{""type"":""Point"",""coordinates"":[112.82619928616587,31.190631526169565]}"
1_00000000000000000622,35,34,38,57,52,200,200,40,43,1,1306,24,-939,-176,0,55,7,-27,67,4,-13,-1733,35,-41,-30,11,29,-45,6,15,-705,-122,-1,25,3,2,43,3,1.8543341,316.91666,0.10333445,85359.336,0.0075560003,137.0,282.30667,1.4526639,"{""type"":""Point"",""coordinates"":[110.97935110735494,31.450962763871843]}"
1_00000000000000000625,40,36,35,50,44,202,202,32,43,1,71,17,652,-82,3,10,-11,12,-46,-1,-9,-648,0,5,4,-15,-4,14,2,12,10,-73,-2,1,4,4,-24,0,1.090216,360.66666,0.10250112,100764.0,0.009887667,143.75,290.31332,1.9326639,"{""type"":""Point"",""coordinates"":[112.23546649680748,31.71883880055655]}"
1_00000000000000000627,36,30,29,33,29,198,198,22,34,1,121,12,312,-106,-13,33,-7,-18,10,0,-11,-154,-15,11,-36,-11,29,-38,0,10,207,-80,-19,20,-15,-9,4,0,2.857299,354.75,0.101667784,99891.336,0.009393333,148.0,289.65332,1.8906639,"{""type"":""Point"",""coordinates"":[113.23394394559402,31.53585067062629]}"
1_0000000000000000067b,39,33,35,57,51,201,201,44,40,1,954,27,1274,-114,8,-134,-71,-159,8,-3,-16,-1410,58,-78,44,-23,98,-87,4,15,478,-96,-30,-29,-54,-35,11,-1,4.3544,329.16666,0.09166778,89563.336,0.008493001,143.41667,284.92667,1.3846638,"{""type"":""Point"",""coordinates"":[110.66835556348342,31.74875490952412]}"
1_00000000000000000680,39,36,37,52,47,202,202,36,46,1,110,15,280,-50,-10,16,-13,15,-3,0,-7,16,18,34,-33,21,-21,9,0,10,78,-63,-6,1,0,0,-13,0,2.1859093,356.0,0.07583445,99997.336,0.009287667,147.91667,289.97,1.6699972,"{""type"":""Point"",""coordinates"":[112.77014392682302,31.98375399414178]}"
1_00000000000000000685,42,39,39,59,56,203,203,40,50,1,54,19,1017,-71,-5,8,-54,-14,-13,-3,-6,-217,16,-12,-23,0,17,-4,0,14,66,-55,-9,4,-29,-15,-6,0,1.0936704,352.5,0.09250111,100738.0,0.008850667,148.58333,289.63666,2.0213306,"{""type"":""Point"",""coordinates"":[114.89780399447471,32.010432795744535]}"
1_00000000000000000732,38,30,28,32,28,191,191,22,30,1,234,19,-1083,-145,-30,20,61,-35,-8,4,-16,-569,28,4,-32,-32,30,-19,1,12,-238,-95,-23,24,21,-21,-7,1,4.311583,344.16666,0.08500111,98046.664,0.0091596665,152.83333,288.28333,1.3013306,"{""type"":""Point"",""coordinates"":[110.68748956610374,32.63835448788868]}"
1_0000000000000000073b,42,38,40,49,51,201,201,42,42,1,82,12,-2,-93,-31,57,-23,26,-8,0,-7,-657,32,17,-31,2,-14,-15,2,9,280,-54,-10,30,-10,4,-21,0,1.8543341,352.41666,0.09000111,100565.336,0.0083260005,142.5,289.57666,1.7953306,"{""type"":""Point"",""coordinates"":[114.3830676643702,32.60413088730349]}"
1_00000000000000000790,47,44,45,52,50,202,202,41,45,1,175,8,92,-45,-16,3,-19,-25,-4,0,-5,-1343,34,-30,10,-19,-4,-20,4,5,-29,-35,-12,14,0,-15,-3,0,2.1589308,350.66666,0.08500111,99444.664,0.008689,145.25,289.18332,1.4886639,"{""type"":""Point"",""coordinates"":[111.84146478682607,33.050950649262965]}"
1_00000000000000000791,40,37,38,56,55,202,202,42,46,1,132,23,920,-82,-41,15,-32,2,-40,-2,-10,-1025,34,22,-2,-37,13,30,3,16,444,-63,-39,20,-21,0,-9,-1,1.4423506,351.58334,0.084167786,99630.0,0.008303667,143.16667,289.35333,1.8839972,"{""type"":""Point"",""coordinates"":[112.40848407678223,32.92725072693932]}"
1_00000000000000000796,43,38,39,50,45,200,199,35,47,1,55,12,8,-72,-19,41,-11,7,-19,0,-10,-903,11,21,-14,10,45,-7,3,8,163,-47,1,13,-5,4,-28,0,4.311049,349.91666,0.076667786,100772.664,0.0085930005,146.0,289.28998,1.4346639,"{""type"":""Point"",""coordinates"":[114.34561121552126,32.996241938438246]}"
1_000000000000000007eb,37,34,33,59,51,203,203,39,45,1,344,24,1103,-159,0,15,-23,-39,4,-3,-13,-137,56,16,-23,28,74,12,0,17,-118,-114,5,7,13,-33,16,1,4.3163075,339.08334,0.09250111,96759.336,0.008188,152.0,287.77332,1.2213305,"{""type"":""Point"",""coordinates"":[111.71588312385785,33.403451505739966]}"
1_000000000000000007ec,41,40,43,59,56,202,202,43,51,1,357,14,965,-96,0,0,-52,-23,-15,-3,-8,-1148,34,31,-25,75,27,-36,3,12,543,-77,-5,8,-17,-17,-2,-1,0.0,327.75,0.090834446,93726.0,0.007559334,153.75,286.01666,1.4199972,"{""type"":""Point"",""coordinates"":[112.1039542294382,33.573231778349935]}"
1_000000000000000007ee,43,40,40,54,54,202,202,40,52,1,164,12,-64,-33,-20,-13,-28,-12,-12,0,-7,-267,-10,7,12,21,-2,34,0,9,74,-37,-15,-6,-15,-8,-1,0,2.217265,348.83334,0.084167786,99464.0,0.008270667,141.16667,288.8033,1.7453306,"{""type"":""Point"",""coordinates"":[113.00676166512307,33.26007802956853]}"
1_000000000000000007f2,42,40,40,57,59,200,200,49,48,1,44,23,1119,-89,0,54,6,31,-69,-3,-6,-1907,74,-24,-27,-9,2,27,6,18,439,-58,-9,37,7,20,-48,0,2.1607382,345.5,0.08333445,100892.0,0.008350333,150.16667,288.79666,1.8766639,"{""type"":""Point"",""coordinates"":[115.11340153040884,33.329608792294906]}"
1_00000000000000000847,38,38,43,59,59,204,204,49,47,1,660,13,1014,-109,-11,40,-74,4,-13,-3,-7,-1085,5,29,-7,105,33,2,3,11,496,-81,-7,25,-27,-4,3,-1,2.9952235,325.33334,0.08500111,93648.664,0.0073880004,155.33333,285.88,1.6333306,"{""type"":""Point"",""coordinates"":[112.11635053036677,33.79394836229339]}"
1_00000000000000000849,42,39,41,54,54,204,204,45,45,1,113,16,867,-37,-19,34,-4,5,-57,-2,-6,-666,-15,6,-30,5,-12,53,2,12,238,-37,-26,11,19,5,-36,0,0.0,349.16666,0.075834446,100138.664,0.0082703335,138.5,288.76334,1.8099972,"{""type"":""Point"",""coordinates"":[113.1075507262341,33.66836224022414]}"
1_0000000000000000084a,39,37,39,55,56,201,201,43,46,1,77,16,780,-58,-34,45,19,25,-55,-2,-3,-176,-10,22,-24,-11,2,39,0,13,367,-60,-35,29,18,23,-33,0,0.92740995,348.75,0.06666778,100491.336,0.008118667,138.75,288.73666,1.6939973,"{""type"":""Point"",""coordinates"":[113.63845575675843,33.77831475400001]}"
1_000000000000000008a7,38,33,34,48,46,205,205,33,41,1,123,10,301,-56,-5,3,-12,-4,-12,0,-8,-1159,-7,29,-2,31,-14,-6,4,8,-360,-60,0,-5,-7,-5,-13,1,0.92740995,345.41666,0.06666778,99854.664,0.0077180006,140.5,288.47998,1.9286638,"{""type"":""Point"",""coordinates"":[113.46517063072045,34.162345914025934]}"
1_000000000000000008a8,38,33,33,50,41,202,202,31,40,1,63,14,-1102,-69,-26,30,9,-9,-10,4,-9,347,5,24,2,4,0,21,-1,11,-547,-84,-9,19,-15,1,-6,2,3.481433,348.16666,0.06750111,100686.664,0.0082806675,140.41667,288.7033,1.4999971,"{""type"":""Point"",""coordinates"":[114.19280674062176,34.0957804535001]}"
1_00000000000000000905,40,35,34,61,50,202,202,37,49,1,63,19,565,-159,21,31,-43,76,-66,-1,-8,-1091,29,27,15,36,-2,6,3,14,687,-105,1,29,-14,16,-54,-1,1.4573017,345.33334,0.06666778,100634.0,0.008131334,141.75,288.4833,1.7999972,"{""type"":""Point"",""coordinates"":[114.572525949929,34.42833575096504]}"
1_00000000000000000906,37,30,29,32,32,190,190,26,30,1,65,10,-162,-77,-16,21,10,26,-44,1,-4,145,11,7,-5,39,-44,10,0,9,367,-63,-9,22,-4,15,-37,0,1.8543341,344.08334,0.06750112,100638.0,0.008217334,143.33333,288.31,1.8873305,"{""type"":""Point"",""coordinates"":[114.75416297224005,34.56605062789965]}"
1_0000000000000000095b,40,36,38,41,40,202,202,33,41,1,169,3,332,-36,5,11,-8,3,-19,-1,-9,261,-59,8,33,12,20,-1,-1,2,289,-28,0,5,4,-2,-9,0,2.9996078,338.33334,0.06250112,98473.336,0.007872667,154.5,288.49,2.3879974,"{""type"":""Point"",""coordinates"":[112.37344891980531,34.67600314167552]}"
1_00000000000000000a18,40,36,36,61,49,203,203,36,47,1,229,18,2483,-131,-15,42,-74,-11,-12,-8,-10,-1789,50,10,-45,62,11,-26,6,13,1063,-117,-11,10,-49,-3,7,-3,1.4690506,332.16666,0.057501115,97574.664,0.0074533336,148.66667,286.66666,1.9093306,"{""type"":""Point"",""coordinates"":[113.90121274543377,35.52787426602688]}"
1_00000000000000000a19,39,35,36,50,43,203,203,34,42,1,65,15,963,-96,-13,55,-9,10,-55,-3,-10,-1039,9,2,-36,15,8,26,3,11,188,-71,-14,30,8,1,-34,0,2.4588156,340.16666,0.05833445,100645.336,0.007994667,143.91667,287.58667,2.1353307,"{""type"":""Point"",""coordinates"":[114.44424653082348,35.51008691192468]}"
1_00000000000000000038,35,30,26,48,34,198,198,22,39,1,102,34,1015,-59,-54,8,36,0,-6,-2,-12,-713,23,3,-10,22,22,55,2,24,-885,-60,-31,-4,-27,-20,-5,4,6.5407615,395.66666,0.22750111,99986.664,0.013328667,162.58333,295.54333,1.8259972,"{""type"":""Point"",""coordinates"":[110.4508718278037,22.254187236868162]}"
1_000000000000000000cd,40,35,36,50,47,200,199,34,43,1,54,29,-970,-137,-13,-36,31,-33,100,4,-9,42,52,-6,-1,-26,26,-56,0,20,-542,-54,-20,-6,-3,-19,42,2,3.1698105,383.33334,0.17416778,98094.0,0.012421668,157.5,293.50333,1.8866639,"{""type"":""Point"",""coordinates"":[111.79026092942934,23.514886582203648]}"
1_00000000000000000133,36,32,31,56,52,200,200,34,41,1,343,27,523,-192,60,-46,9,-138,86,0,-6,-220,55,-29,18,15,59,-36,0,19,790,-97,-6,-5,-41,-55,0,-2,4.2235093,365.5,0.19833444,94642.664,0.011004,146.41667,290.34665,2.1799972,"{""type"":""Point"",""coordinates"":[112.03253726696622,24.247102188886835]}"
1_00000000000000000168,34,28,25,39,34,196,196,23,33,1,123,20,1846,-49,-2,29,-56,-43,34,-6,-7,-388,27,-31,63,12,20,-37,1,15,864,-89,7,8,-8,-28,-11,-2,0.0,377.91666,0.19083445,99621.336,0.011558667,143.25,292.1133,2.0319972,"{""type"":""Point"",""coordinates"":[112.2866703542042,24.922722884999686]}"
